Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDZ25,2917.573521624039,OUT049
FDU08,1552.1083053514826,OUT049
NCW30,3655.1120312539065,OUT045
NCM18,1028.7472251314357,OUT013
FDS22,667.0367789870763,OUT035
NCH18,3888.1760327239836,OUT017
FDC23,3147.1198325946602,OUT013
FDY46,3112.7701962444416,OUT013
NCU06,3752.1311586591505,OUT046
FDX57,1503.7757580806515,OUT045
FDX36,5163.908248630444,OUT027
FDL16,820.7456627837224,OUT045
FDT16,659.323493584995,OUT010
FDN16,1361.066286612455,OUT018
FDC03,3306.0393360827393,OUT046
DRF60,4162.951554962232,OUT013
FDS27,4677.640302904184,OUT027
FDP33,794.7216488077407,OUT010
FDJ36,1253.3822133450858,OUT018
NCR42,535.4965928838358,OUT013
FDV14,1342.800795730824,OUT017
NCP42,3147.9052790738906,OUT035
FDB50,2663.632327983417,OUT027
NCC30,4441.411061535082,OUT027
FDA23,1420.622528275492,OUT018
FDW16,1369.2838651917696,OUT017
FDQ52,597.0071289921251,OUT010
FDB58,2659.1735907359057,OUT049
NCP29,996.0728866466876,OUT049
NCM05,4088.030873527064,OUT045
FDO25,3684.855647831414,OUT013
NCM54,2161.6696425609716,OUT046
NCL54,3070.990900804084,OUT046
FDL39,529.7632329121753,OUT010
FDF53,2896.396352498225,OUT018
NCQ42,1904.7645419163864,OUT035
FDF58,1083.8560284307391,OUT013
FDZ04,1225.6878775742969,OUT035
FDE26,307.580915528467,OUT019
FDS60,2452.082622427206,OUT017
FDV58,2405.2466760719526,OUT017
FDM04,807.1426457529261,OUT045
FDE08,2584.7828574381538,OUT035
NCB43,3357.687980867024,OUT049
FDU11,294.3308664365515,OUT010
FDF22,411.728271629646,OUT019
FDE24,2260.573871139048,OUT013
DRJ49,2078.001440549474,OUT046
NCQ53,4319.165224076886,OUT035
NCL41,571.7577235181003,OUT013
FDR22,1784.5776764972643,OUT013
FDH04,1612.5399231867093,OUT035
DRH15,701.9171509741036,OUT045
FDY40,744.8103571459418,OUT049
NCI17,1666.0523552591276,OUT035
NCC18,3100.5801523861105,OUT013
FDY28,5439.129316136273,OUT027
FDB45,2659.3258026460467,OUT027
NCL30,1660.0537454452942,OUT018
FDM10,3748.610918134799,OUT017
FDH22,3154.5586988546497,OUT027
NCZ53,3141.067813813134,OUT017
NCI18,3624.5961762046186,OUT013
FDH14,3320.4347753125576,OUT027
FDR36,1073.231871376256,OUT027
FDW01,2660.4090053590726,OUT045
FDK02,2826.8941995491796,OUT027
FDJ02,2234.3973764180123,OUT018
FDU55,4833.618904562521,OUT013
NCV18,2834.6481513988306,OUT027
FDH14,1623.7396107918028,OUT018
FDZ37,1296.5986057059386,OUT045
FDX49,3859.6018298060085,OUT049
NCD43,1807.9865517986564,OUT046
FDZ07,889.3485582424579,OUT013
FDK43,2082.0252098254177,OUT035
FDR32,3008.387465816032,OUT018
FDT39,2392.10364301585,OUT013
NCV54,2010.0720419695854,OUT017
FDF38,366.35905724537884,OUT018
FDV60,2965.788888372741,OUT046
FDH44,4124.590690835444,OUT027
FDS21,993.0558694878458,OUT046
NCL41,608.9246778707005,OUT045
FDM46,1724.2613486021448,OUT017
FDU27,839.4609571342178,OUT045
NCJ54,3979.8388608782616,OUT017
DRG51,2500.7148575561923,OUT018
NCA29,449.3379289905872,OUT019
FDR47,2941.4935281145863,OUT045
NCL19,3128.7313335787017,OUT027
DRG01,1258.6114372634584,OUT049
FDG10,873.4762729609703,OUT046
NCV05,2422.700395975049,OUT049
NCH18,522.1334931417405,OUT019
FDV14,1096.892563096671,OUT018
DRJ23,3091.435675464376,OUT035
DRJ11,3235.3236608846287,OUT046
FDZ03,3296.6233529746714,OUT017
FDI27,87.53404553412253,OUT010
FDJ14,1134.200497244117,OUT018
FDU32,2053.414363843602,OUT017
FDD47,3694.060046190694,OUT027
DRF36,3088.534241998374,OUT035
FDM21,4165.746039851631,OUT046
FDV10,521.4479864258365,OUT018
FDH60,3002.3093110292757,OUT018
FDX47,318.88048355356807,OUT010
FDT19,416.2549191946631,OUT019
FDO11,4247.940864411188,OUT045
FDH24,4659.986202866262,OUT027
FDL02,1289.1757017793138,OUT018
FDB02,2903.416391884464,OUT049
FDA43,3038.97407020197,OUT046
FDG52,749.2710825152409,OUT045
DRC12,3066.8169143452565,OUT013
FDY37,1672.3667273178228,OUT018
NCU18,1853.552948677713,OUT045
FDU09,929.5836555127768,OUT035
DRJ25,1401.1741809409457,OUT027
DRE12,2148.88566938263,OUT018
DRL47,2013.3112473047615,OUT017
DRK01,1568.0943782231857,OUT046
FDC22,559.6008613409329,OUT019
FDG44,887.9152283209246,OUT013
FDW04,1894.6274052416595,OUT035
FDK09,3777.8210770884693,OUT049
NCN43,2065.488293807687,OUT035
FDG04,3142.511212061301,OUT049
FDH32,191.6380254782199,OUT010
DRI47,2561.7179874249045,OUT017
DRE15,1217.753449936554,OUT013
FDY11,1204.076315452885,OUT035
FDO60,672.8014182798817,OUT049
FDQ20,378.0511948311648,OUT018
FDO57,3708.3164799535243,OUT027
FDT14,363.8298032094949,OUT019
FDA57,657.9637674799752,OUT049
DRN35,701.5399792938085,OUT017
FDJ03,748.2125180775963,OUT046
FDX28,1689.8340591292565,OUT017
DRE25,1580.1564822510127,OUT045
FDR09,3788.6535057347637,OUT046
FDB23,3920.793676149569,OUT035
FDO08,2527.0647236827704,OUT045
FDQ23,1615.380522490183,OUT049
FDW04,1936.3431512547047,OUT013
DRK13,450.48309296109875,OUT010
NCL17,2983.476211806194,OUT027
FDY21,3159.778821885756,OUT035
FDJ38,4695.6046941536,OUT027
FDA37,293.2803705858649,OUT019
FDV43,645.8619153420043,OUT013
FDL36,1704.1501678592388,OUT046
FDD53,647.901048186933,OUT045
FDZ19,400.27389983622805,OUT010
FDV21,2039.7919190045832,OUT045
NCL54,3005.830458188586,OUT018
DRI47,3939.9717957618805,OUT027
DRG03,2562.6196937538316,OUT049
FDG21,2823.294767742987,OUT013
FDW03,1802.0920761373538,OUT018
NCI55,2222.7488512352047,OUT046
DRC36,448.7275661088868,OUT019
FDH22,1962.4247591599178,OUT017
FDV20,1895.606968925509,OUT045
NCU41,5082.624278462361,OUT027
FDN46,2543.868597954274,OUT027
FDK50,2502.34007764952,OUT045
NCA05,3793.2195732214773,OUT027
DRH01,2990.7247545398895,OUT018
FDT08,2407.0636925573694,OUT018
FDM08,3109.10810721439,OUT018
FDZ07,1025.2677046348385,OUT035
FDS22,814.764788032339,OUT017
FDV35,3479.5361288062113,OUT027
FDI28,187.85991667643927,OUT010
FDW58,2619.2899093828573,OUT027
FDT52,4024.2581999604317,OUT045
FDY34,2640.5393892844077,OUT046
FDR10,2673.153629321142,OUT046
FDK57,1994.15355588856,OUT017
FDR02,2649.2409661007023,OUT027
FDX49,3587.8522815411466,OUT046
FDQ20,672.429573961173,OUT046
DRK23,4089.923672209286,OUT045
NCW06,3116.2250071386497,OUT046
FDR31,2576.833290567756,OUT017
NCE43,2779.1923189140375,OUT013
DRO59,2315.421582873742,OUT027
FDN09,4116.786613905049,OUT049
FDR11,2499.8892831122785,OUT046
FDO57,2649.2725169143937,OUT013
NCX18,3126.117131831948,OUT017
FDB05,3248.3711823008093,OUT018
FDQ08,730.5519892406026,OUT018
NCG43,1596.4242567490355,OUT035
FDJ56,1640.6672304905742,OUT013
FDA13,92.75901484081315,OUT010
FDO56,1876.1810721888987,OUT017
FDB37,3796.194401676894,OUT018
FDZ02,1312.2355371473834,OUT018
FDQ24,4108.646654359913,OUT046
FDM16,1148.041937325679,OUT013
FDU35,1588.4017893051628,OUT049
FDT35,2693.325680190438,OUT035
NCX30,4017.873246866262,OUT049
FDG04,3088.8743761772243,OUT017
FDI12,1271.3180222990734,OUT035
FDE35,1041.1000677726786,OUT035
NCP14,2889.389055162855,OUT027
NCY53,1538.5474920240438,OUT045
FDP49,841.4567348556017,OUT017
FDQ04,676.8877333558041,OUT017
FDM39,3195.6894590304723,OUT035
FDO58,474.25728960910493,OUT019
FDC56,1942.902361721844,OUT017
NCQ54,2965.3341750563027,OUT046
FDV10,1024.8696288697115,OUT027
NCK17,652.9701918080351,OUT046
NCF55,802.5661273425092,OUT027
FDV33,4034.247047805824,OUT013
NCH29,261.774176754419,OUT019
FDA37,3569.6594132044825,OUT027
FDH46,1432.378925174914,OUT018
FDS25,1924.245344884416,OUT035
FDH04,2448.7128112790797,OUT027
FDX52,3110.6025733296415,OUT046
NCD42,693.7031032047745,OUT017
FDW47,2063.490393194767,OUT017
FDL25,2639.9046036921177,OUT027
NCJ06,311.42578119450314,OUT010
FDY09,2877.667148069234,OUT013
FDS40,667.9597044245365,OUT046
FDH41,3653.5237488770713,OUT017
FDG38,1457.5573055857915,OUT035
FDU03,4839.951524112619,OUT027
FDV20,2090.338776850436,OUT046
DRB13,3013.029996778139,OUT045
NCQ30,1927.3737685024323,OUT013
NCH06,3753.867500374985,OUT013
FDU50,2051.588210459509,OUT018
NCO42,376.91852743325023,OUT019
FDW09,923.8755083882164,OUT018
FDH04,1371.41342586604,OUT013
FDC21,1690.126492609402,OUT045
FDL21,673.8484561145303,OUT049
FDM46,252.6154874631208,OUT010
FDT22,166.73609078717135,OUT019
FDB28,3076.8084955945983,OUT035
FDI12,1237.7290477810777,OUT018
FDA28,1955.8605764123934,OUT045
FDF59,2028.3795389535476,OUT013
FDM45,3038.9928338004993,OUT027
FDQ56,1776.5724616038185,OUT017
FDR46,2630.24007609362,OUT049
FDT01,3339.4443437221,OUT013
FDD16,2182.6062030602634,OUT027
NCU30,332.97599467259465,OUT010
FDM40,579.9771937777118,OUT010
FDI56,1650.1081781231612,OUT035
NCS30,2122.5996603901804,OUT013
FDU08,1548.2424320552475,OUT017
FDX51,5616.681056873906,OUT027
FDA43,2846.814724677529,OUT045
FDX59,65.85093736545375,OUT010
FDC37,1348.4707591542906,OUT018
FDP58,3494.9488102402343,OUT013
NCY42,1876.0688659123373,OUT035
FDF21,2736.2198129199733,OUT018
FDU10,898.8446975547604,OUT027
DRL47,1599.3095455241375,OUT018
FDA58,3043.0727913077085,OUT018
FDJ22,3240.8252088727327,OUT049
FDK50,2440.403881130033,OUT046
FDO38,1263.945150885508,OUT035
DRF60,4173.800227476798,OUT035
NCZ42,534.8440849993922,OUT019
FDD35,2037.6947547224856,OUT049
FDL25,1474.95987153779,OUT045
FDJ16,844.9213864443858,OUT013
DRK59,3753.5922170730237,OUT049
FDI50,3768.6675314383906,OUT046
NCB19,1505.3457630203934,OUT045
DRI37,956.9353833313236,OUT035
FDA14,3735.0188430738062,OUT027
FDC08,3231.0511255131496,OUT018
FDS45,1955.31555010066,OUT046
FDI21,1095.0324615820678,OUT049
DRJ47,2811.0327411498815,OUT035
DRE37,5285.012651360122,OUT027
FDT55,2615.9879384257038,OUT018
NCG42,3302.931475877649,OUT027
FDA31,2770.734879357343,OUT049
NCW42,3310.2673998888836,OUT046
FDF50,3360.5688001780554,OUT017
FDK56,3300.8653473400996,OUT049
FDX10,583.9134914288705,OUT035
NCK07,4165.084171534297,OUT027
FDZ49,3646.8325866896735,OUT017
FDR33,1706.4677636427966,OUT013
FDO44,1269.548481741751,OUT018
FDA20,3316.617770936793,OUT046
NCL30,1853.202685641165,OUT045
FDI05,186.53589151101957,OUT019
FDQ12,3289.5356631337227,OUT018
FDH47,1610.6015339032303,OUT017
FDH34,2947.3064337407986,OUT018
FDF29,2233.3010600981756,OUT046
FDG40,323.05369997105,OUT018
NCE18,4213.148527531039,OUT017
FDP21,448.63521652737563,OUT010
FDY50,1514.4688319449433,OUT013
FDB36,2027.5991064811567,OUT049
NCZ29,2071.1724266657284,OUT049
FDU20,1636.325804985825,OUT018
FDO56,1915.7653249303028,OUT013
FDW31,2940.194043762374,OUT049
DRH59,1199.924494911663,OUT013
NCB30,3127.4792332091533,OUT017
FDK43,3197.4432075579025,OUT027
FDW43,3863.468129278873,OUT045
NCL19,2156.839161243525,OUT017
FDJ27,1451.2743745407558,OUT046
FDC45,2744.6621156674287,OUT046
FDY40,748.6969112850248,OUT035
NCM41,1557.3701358064739,OUT035
NCK18,597.2789318710293,OUT019
FDP37,2202.6114826763946,OUT049
FDA27,5285.910582005403,OUT027
NCX30,3983.1030526403015,OUT035
FDR09,3977.076418898693,OUT017
FDG08,4097.956152126421,OUT027
NCU30,2899.4994789806324,OUT013
FDB16,1314.7225138155443,OUT017
FDM16,1244.8504197706836,OUT017
FDC48,1398.543252747596,OUT013
NCF18,3134.6698925629607,OUT046
FDU46,1082.3065264895838,OUT018
FDH41,3225.561937531554,OUT018
NCN42,377.96367664027525,OUT010
FDU49,1403.801943887048,OUT046
FDB20,2309.162572033215,OUT027
FDG50,231.02577728368723,OUT019
FDW20,2123.784109543134,OUT045
NCO55,1760.6111309616185,OUT049
FDX48,2604.5242445764284,OUT046
FDU48,2005.5021015191644,OUT046
FDR48,243.5116489794137,OUT019
FDK27,2048.0472848399268,OUT013
FDT35,2587.916565957623,OUT013
FDN12,1818.414750841725,OUT049
NCE31,94.28322266651766,OUT019
FDL21,665.6739216857424,OUT017
FDV56,1812.7226611101248,OUT017
FDR16,3715.3021368490763,OUT017
NCP41,1676.0428537846947,OUT049
FDJ27,1699.07668733909,OUT013
FDA07,1966.4496046822974,OUT017
FDK55,1282.7726128009404,OUT049
FDM33,3812.081510519766,OUT049
FDY46,3109.544494095603,OUT046
FDD36,2081.3255832462473,OUT046
FDB12,2732.989031931082,OUT027
FDF28,285.20728021083175,OUT019
NCE07,320.4669389807257,OUT019
FDW50,4212.249640453116,OUT027
NCW18,4035.4763798318813,OUT017
NCJ17,268.9149436513528,OUT019
DRZ24,293.3702617814094,OUT010
FDS07,2130.2228374799593,OUT035
NCW05,226.78241691162063,OUT010
FDZ22,1202.969317342774,OUT018
FDK02,2098.252313587651,OUT046
FDZ45,5231.810156822816,OUT027
FDL25,1401.3712259461397,OUT046
FDS08,2570.88732082493,OUT045
NCZ42,5044.725966365222,OUT027
FDX57,1549.413099051817,OUT035
FDF21,3134.5645170520543,OUT046
FDJ56,1252.1052055172538,OUT018
FDX10,575.7128095389235,OUT013
DRG48,2587.4895566330893,OUT035
DRN37,2567.736433298081,OUT046
NCY41,342.8979018261924,OUT018
FDN28,1586.4183673878917,OUT045
FDE34,3057.977137380442,OUT045
FDR10,2838.1567785654224,OUT045
FDC32,1509.0549731584804,OUT017
DRG13,2685.8520375074227,OUT046
FDP59,1615.0941355840014,OUT049
NCT53,311.53383322657055,OUT010
FDL57,5418.796620005498,OUT027
FDN32,482.7906585425605,OUT010
FDK09,3061.5180782787006,OUT018
FDA52,445.01112250795455,OUT010
FDC57,3217.6326271538896,OUT049
FDI09,3759.1885912055654,OUT035
NCB07,2805.9533820874203,OUT046
FDP26,1763.9362399011432,OUT035
FDP40,2812.966166177164,OUT027
FDL15,2565.2059024731825,OUT013
FDV07,1827.7611694446055,OUT046
FDS03,1146.4106601466792,OUT017
FDE50,3347.9263879293053,OUT049
FDQ15,1217.165884686914,OUT017
FDQ33,434.97961310508344,OUT010
FDT22,792.9721459886584,OUT013
DRO35,2134.099455171676,OUT035
FDJ41,4089.3240111738132,OUT049
FDQ27,2027.9996919027783,OUT035
FDC26,1860.2628822954873,OUT017
NCF43,3116.950223925557,OUT027
NCR50,2645.692295646839,OUT035
FDE39,1740.484011174395,OUT018
FDN49,1042.4902876132467,OUT027
DRG11,1772.7504705416868,OUT035
NCA18,1783.636351923488,OUT049
FDM36,2773.060596783024,OUT018
FDW32,1233.579502578229,OUT017
NCQ18,209.58171635612544,OUT010
FDX14,2247.6116634063414,OUT027
FDD46,2235.1024507479083,OUT017
FDI34,657.3905805681154,OUT019
NCJ17,1437.5751829400017,OUT035
FDB52,3796.5594551666763,OUT035
FDV55,2269.8446761200403,OUT018
FDC57,3090.94051707476,OUT046
FDB29,1969.1444589419532,OUT046
NCO43,1713.163988839461,OUT035
FDG44,911.3363961681912,OUT045
FDJ34,1862.9154922722532,OUT045
FDH40,1304.4533241941438,OUT049
NCD07,3019.028522548855,OUT027
FDB41,763.6114706986511,OUT017
FDH47,1162.3179635453928,OUT018
DRK37,3345.3750213477206,OUT035
FDM25,436.4697528502977,OUT019
NCX06,3006.0096970277637,OUT045
NCS05,2058.964748464128,OUT017
FDS39,1832.156967816235,OUT045
FDC47,5804.245274800767,OUT027
FDG20,2809.7085919567276,OUT013
DRL23,1718.4811885144911,OUT017
FDY33,2684.9728902126835,OUT013
NCH18,3874.1002167273964,OUT045
FDX47,2321.1529043561304,OUT035
NCB06,2658.571541831817,OUT045
FDP36,812.6744264629729,OUT049
FDW44,2823.894200888898,OUT018
NCU41,2877.077884166979,OUT018
NCS17,1527.9371805106084,OUT046
FDD46,2216.3426870360645,OUT035
FDE45,2840.718137486669,OUT017
FDI09,3606.5506683986537,OUT017
NCJ54,572.6472677722282,OUT010
NCA29,2886.567042243038,OUT018
NCN41,3842.582511752937,OUT027
FDY34,2760.9025263933145,OUT035
NCG55,2030.3555909582722,OUT035
DRM49,719.3497812657704,OUT046
NCB42,1960.6876707372455,OUT049
FDE58,1792.051037585366,OUT045
DRJ25,836.8635837912649,OUT013
FDS47,182.39643541081512,OUT010
FDY21,3021.961945747546,OUT049
NCI54,1869.6905181605064,OUT013
FDO24,2511.7820835040116,OUT017
FDY43,2728.924801818024,OUT035
FDF35,1240.6992751161847,OUT018
NCP29,183.56716492891877,OUT019
FDN28,2604.2117101108074,OUT027
FDJ50,601.2916413985605,OUT018
FDQ14,3566.0022292048106,OUT027
FDC37,1769.458413053829,OUT035
FDN08,2014.2954372577915,OUT046
FDD04,2124.727716311928,OUT035
FDW34,3006.041978254457,OUT018
FDP04,1092.4244244258184,OUT017
NCG07,3180.456107534303,OUT017
NCN14,2943.0372500144736,OUT018
FDJ16,890.2047827571123,OUT045
NCM42,1549.4617505588392,OUT045
NCF19,720.0106304009723,OUT046
FDY21,3139.118906063485,OUT018
FDY19,1986.9730863833945,OUT035
FDV09,2565.134726317588,OUT045
FDA28,2296.0497763910007,OUT013
FDC38,1972.0269098401295,OUT018
FDL28,3877.7789267524295,OUT045
NCH43,3769.1177375925013,OUT049
NCN53,695.292725999963,OUT045
NCW05,1497.3842038799796,OUT017
NCO30,2834.9366649172953,OUT018
FDT04,100.96302281738491,OUT019
FDB27,2998.6129978235203,OUT018
NCK07,2516.4143610581486,OUT013
NCA53,717.6055312587521,OUT013
FDB33,2594.322416142919,OUT018
FDU37,1273.3190455321667,OUT017
FDR13,1928.850536354687,OUT035
FDE45,2787.79989038936,OUT049
FDV37,3278.562947724945,OUT017
FDX44,245.31497287143134,OUT019
NCL06,3973.8380286876904,OUT017
FDJ28,2963.2525383119932,OUT045
FDX55,3830.168984482236,OUT049
NCK17,388.9947364120088,OUT018
FDH52,1142.3245976740657,OUT035
FDN13,2791.4156736638074,OUT027
FDK44,2730.0011496197153,OUT018
FDU16,1520.399197258505,OUT046
FDZ07,914.8228725804054,OUT017
NCN06,3721.7796032186893,OUT027
FDH02,217.1025852439545,OUT010
NCW18,3566.0382982414358,OUT045
FDH57,2138.9089256596703,OUT013
FDV35,2565.216486421131,OUT045
NCU29,2618.039233061622,OUT013
NCP02,879.7006240415734,OUT046
FDN44,2550.569593661883,OUT013
FDX03,493.4998199267342,OUT018
FDR11,519.5388060095469,OUT010
FDA36,3166.7391853224995,OUT046
FDP58,5093.0515554035555,OUT027
FDH31,1491.9742995837114,OUT045
FDH34,3272.3414474062724,OUT035
FDS13,3887.6463626023456,OUT035
FDT01,3145.2917609588826,OUT018
FDY09,2817.178362489279,OUT049
FDV33,5196.279569874651,OUT027
NCW29,285.0252072434043,OUT010
NCN17,1464.9010239599008,OUT045
FDX01,1918.6821654963826,OUT046
FDL03,3193.6561478157423,OUT049
DRL59,905.616787863672,OUT049
DRM11,5193.882543206383,OUT027
FDA43,3013.661952252393,OUT049
FDZ56,298.3080062524436,OUT010
FDI44,1111.1914816135372,OUT018
FDB50,1209.289054589476,OUT013
FDU15,60.279129364049524,OUT019
NCJ19,210.33491383199362,OUT019
FDD48,2038.2085523511564,OUT013
NCW42,3942.7211605862854,OUT035
FDL24,2902.3917644635285,OUT017
NCB30,2995.720319174288,OUT013
FDK25,2847.1042968294423,OUT013
FDW28,3167.04220714692,OUT049
FDD47,3133.407279705812,OUT017
FDK16,237.99815698336258,OUT019
FDW37,1584.0022808415326,OUT046
FDA48,3854.4872411551714,OUT035
FDA14,2550.9481358124017,OUT017
FDV15,1797.7119663482172,OUT013
FDN22,3875.7705381393007,OUT049
NCD55,647.3754331475089,OUT045
FDY43,2667.0399646708456,OUT013
NCU05,1280.5269785076687,OUT017
FDF10,2730.9869864563557,OUT035
FDR39,3048.1037190587876,OUT018
FDG40,666.7753885099381,OUT013
FDZ28,286.3345883924771,OUT019
FDE02,1521.84173902359,OUT045
FDU60,2623.8092918048887,OUT049
FDM21,3988.1764719903863,OUT013
FDV52,293.2774755341343,OUT019
NCW06,3121.0911441875514,OUT013
FDX36,3870.1694999067713,OUT035
FDT35,4253.680174862441,OUT027
NCL19,247.78256613623628,OUT010
NCD31,2762.2764614128987,OUT046
FDE53,282.4385811710665,OUT019
FDW58,203.3708055845069,OUT019
DRF48,3148.8188443991826,OUT046
FDW57,2832.303755326382,OUT035
DRH13,1711.2823826774195,OUT017
FDT33,2621.306521832251,OUT013
DRK47,5382.156287514223,OUT027
FDY22,469.2898333260877,OUT010
FDC35,415.4581807307238,OUT019
FDO03,3776.689097348701,OUT013
FDF24,1287.0457041385434,OUT045
FDF56,2890.0625994635584,OUT018
FDD28,786.6838064745529,OUT013
FDG53,3205.5614130336835,OUT027
FDO27,306.51384676600173,OUT019
NCF54,2893.7455794439575,OUT018
FDC20,1848.2775307534162,OUT027
FDU10,671.0438216448542,OUT046
DRA24,2627.900448675061,OUT018
FDA02,356.32021559883935,OUT010
FDG10,854.4931434875156,OUT017
FDW39,556.0569125971288,OUT010
FDP04,197.87077349340194,OUT019
NCM55,3140.59283710009,OUT013
FDG47,4221.820053375497,OUT045
NCU41,3142.2458737928937,OUT017
NCK31,760.2783131265019,OUT017
FDZ46,1569.0667787750326,OUT045
FDU13,3358.7394519282966,OUT027
NCF19,721.9507934304847,OUT045
NCJ43,2934.188483466481,OUT013
NCJ05,2492.7385016324974,OUT045
FDS04,3148.6078296048936,OUT027
FDX28,176.07952404457274,OUT010
FDB41,1172.3139631938618,OUT027
FDG53,1908.1277749580768,OUT046
FDL15,288.3017010141698,OUT010
FDQ08,943.1381914607267,OUT049
DRN36,1600.5941282436092,OUT013
FDI46,3849.355328389796,OUT013
FDG16,5644.581279044026,OUT027
FDV32,961.6746202071752,OUT013
FDF44,282.0206079355597,OUT010
FDK04,731.2975663629779,OUT018
NCA41,3131.883633670938,OUT013
FDD51,649.0434673180735,OUT017
NCZ53,3060.604945124057,OUT045
FDP01,3448.239732949352,OUT027
FDY25,3212.308416380564,OUT049
FDB17,2670.227742736308,OUT018
NCV54,1589.4376351282172,OUT018
FDJ32,1047.2572811902544,OUT017
FDA37,1968.0713094918378,OUT049
FDG35,3141.3061114435845,OUT035
NCM05,3717.597633003857,OUT018
FDG45,3359.907485543942,OUT046
FDH28,623.9335528322789,OUT013
NCE18,3982.0334599912244,OUT049
FDH38,1766.2013841147966,OUT045
FDR56,2932.2487788940043,OUT013
FDH17,2262.7714547622213,OUT027
FDD39,3588.278276424447,OUT049
FDB41,809.5371716685929,OUT049
NCR53,3486.611817221254,OUT046
FDX46,801.9861878603647,OUT017
FDV28,661.8193271718709,OUT049
FDA08,2484.352926273434,OUT018
FDH45,651.1949616426265,OUT017
NCS38,275.9300054437211,OUT010
FDD40,569.1775769692175,OUT010
DRM59,2356.325270808295,OUT035
NCJ43,3013.7540071423846,OUT018
NCN29,693.267304549399,OUT013
NCC19,3209.1407194511307,OUT045
FDR56,3070.9169701102314,OUT035
FDZ43,4210.744759064457,OUT049
FDJ32,163.58038416748633,OUT010
DRH03,1393.8316691406342,OUT017
NCZ54,2800.10795036864,OUT035
FDE26,2539.2931593840203,OUT017
FDS03,1046.4744590789314,OUT045
DRZ24,345.7394300421785,OUT019
FDO48,5150.622617328084,OUT027
FDW39,2858.2782562347584,OUT049
NCK05,1085.2253689318816,OUT049
NCK30,4010.695697370343,OUT017
FDT27,3293.8151981880887,OUT018
FDS08,342.8294317074667,OUT019
NCJ19,950.7741366747576,OUT049
FDC58,720.1651575815251,OUT045
DRE37,3212.2830581999465,OUT013
FDW02,2075.5704666367474,OUT035
FDJ02,341.30384730791656,OUT010
FDX09,2982.734300837208,OUT045
FDT31,533.8214752587669,OUT010
FDI24,2961.265031373036,OUT049
FDY09,3040.190461965984,OUT045
FDV28,587.3403186738786,OUT045
DRM47,3295.525517596122,OUT049
FDT52,582.4367458582574,OUT019
FDI48,613.5783746743726,OUT018
FDY55,4844.58329642037,OUT017
FDU48,2061.9473988753602,OUT013
FDN25,765.1007685839363,OUT045
FDP20,1965.8450388778758,OUT049
FDJ15,3252.4978970008588,OUT013
FDD04,1600.356232818395,OUT018
FDY58,3847.4553755615007,OUT045
FDR37,3052.330945774374,OUT018
FDF44,2073.2985938704314,OUT013
FDD32,1240.7285098888942,OUT045
FDR57,2287.9486065920723,OUT017
DRG39,1601.504648561678,OUT027
FDX15,2660.661591791248,OUT017
DRN37,2472.2167615707745,OUT045
FDW40,3267.707746196436,OUT027
FDB32,1624.1679216956911,OUT049
FDM40,1911.6707562761042,OUT018
FDE39,2640.1781406926584,OUT027
DRH49,1439.5333866944559,OUT017
FDT46,755.4550662354488,OUT049
NCF06,3679.8278413457233,OUT035
FDP07,3148.7718261927157,OUT017
FDC04,3864.156888921662,OUT013
FDZ32,1811.2369591448798,OUT017
FDD50,2749.218749754176,OUT045
FDU56,3110.2239146786246,OUT017
FDV34,1140.5280760451078,OUT017
NCY41,655.0304611509373,OUT013
NCK18,2750.6616407413335,OUT046
DRH25,871.310522506132,OUT049
FDT57,3837.6142729345233,OUT046
FDV56,1238.5367315671956,OUT018
FDV12,1546.3632232899076,OUT045
FDN52,1238.0824139010406,OUT017
FDX38,754.0644257771878,OUT035
FDE47,1708.8298061750022,OUT018
NCO07,3554.1054955621207,OUT013
FDV09,3376.10891462252,OUT027
FDZ23,542.148995768195,OUT019
DRH51,1290.351183239616,OUT018
NCY54,2871.9830941781133,OUT045
DRG49,4283.8207704809065,OUT013
NCC19,3422.2492940012953,OUT049
NCV53,4182.596098862421,OUT045
FDZ47,194.75835702548005,OUT019
NCO26,1654.8365711945828,OUT018
NCP02,947.1024475938821,OUT045
NCW30,3384.8008890848655,OUT018
NCN55,3988.1991310791636,OUT046
FDB20,184.68584252703198,OUT010
DRL11,2508.1409062433304,OUT013
DRD60,3018.9256389586762,OUT045
FDW14,180.89334530921167,OUT010
FDL27,213.33856076745352,OUT010
FDU09,653.6812668258309,OUT018
DRH36,2215.4601759349343,OUT027
FDP34,3341.265643049473,OUT027
FDE04,2990.453080033317,OUT017
FDZ57,3432.0309299012392,OUT027
FDF02,214.92393623965873,OUT010
FDG28,4004.9842871909027,OUT045
NCI31,648.5424081352033,OUT046
FDT43,771.6967822540508,OUT013
FDU20,2376.8966085689617,OUT046
FDD53,674.3540495510773,OUT013
FDW15,2620.9030074011257,OUT045
NCT53,2682.125056188618,OUT045
NCG55,2605.020042110199,OUT027
FDD48,1989.5820112664508,OUT035
FDG47,4158.397010343226,OUT049
FDI21,1177.5521430138865,OUT017
FDT27,3991.073397192679,OUT017
DRO35,2234.4138069836886,OUT013
FDD33,4102.553030174114,OUT017
FDC04,3785.7660347242418,OUT035
FDY34,2616.4342716662363,OUT013
DRJ49,1983.5307902316345,OUT049
FDE05,2687.9172444846477,OUT049
FDU31,4102.115006367555,OUT017
NCN19,4456.531209415933,OUT027
